Upc,UPC,Description,ClickList Eligible,Primary Department,Recap Department,Department,Commodity,Sub-Commodity,Last 7 Days Sales,,,
7119524362,,Roberts Dairy Half & Half,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,8296 - HALF & HALF                   ,,,,
7140600070,,Model Dairy Vitamin D Milk Chug,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
7140600071,,Model Dairy 2% Milk Chug,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
7140600304,,Model Dairy All Natural Sour Cream,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,061 - MILK BY-PRODUCTS,4533 - SOUR CREAMS                   ,,,,
7140600305,,Model Dairy All Natural Sour Cream,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,061 - MILK BY-PRODUCTS,4533 - SOUR CREAMS                   ,,,,
7140600332,,Model Dairy Holiday Nog,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4527 - EGG NOG/BOILED CUSTARD        ,,,,
7140600434,,Model Dairy Whipping Cream,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,061 - MILK BY-PRODUCTS,4570 - AEROSOL TOPPINGS              ,,,,
7140600453,,Model Dairy Orange Juice,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
7142110964,,Advance Pierre Hot N Ready Muffine,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,046 - FROZEN BREAKFAST FOODS,0039 - FRZN BAGELS                   ,,,,
7142110991,, Advance Pierre Hot N Ready Biscuit,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,046 - FROZEN BREAKFAST FOODS,0039 - FRZN BAGELS                   ,,,,
7143400081,,Vernors Ginger Ale,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8223 - SFT DRNK 2 LITER BTL CARB INCLUDE GNGR ALE (EXCEPT TEA),,,,
7143400096,,Vernors Ginger Ale,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
7143400097,,Vernors Ginger Ale,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
7143400721,,Diet Vernors Ginger Ale,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8223 - SFT DRNK 2 LITER BTL CARB INCLUDE GNGR ALE (EXCEPT TEA),,,,
7152402907,,La Preferida White Hominy,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,137 - AUTHENTIC HISPANIC FDS&PRODUCT,2059 - AUTHENTIC VEGETABLES AND FOODS,,,,
7152410000,,La Preferida Chicken Tamales,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,137 - AUTHENTIC HISPANIC FDS&PRODUCT,2059 - AUTHENTIC VEGETABLES AND FOODS,,,,
7152410335,,La Preferida Tamales,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,137 - AUTHENTIC HISPANIC FDS&PRODUCT,2059 - AUTHENTIC VEGETABLES AND FOODS,,,,
7154160300,,Morgan Foods American Beauty Pork & Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2046 - PREPARED BEANS - BAKED W/PORK /VEGETARIAN              ,,,,
7154163500,,American Beauty Hot Chili Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2046 - PREPARED BEANS - BAKED W/PORK /VEGETARIAN              ,,,,
7154164300,,Morgan Foods American Beauty Pinto Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2050 - VARIETY BEANS - KIDNEY/PINTO/ETC                       ,,,,
7154165300,,Morgan Foods American Beauty Light Kidney Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2050 - VARIETY BEANS - KIDNEY/PINTO/ETC                       ,,,,
7154193211,,American Beauty Bean with Bacon Soup,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,006 - CANNED SOUPS,3170 - CONDENSED SOUP                ,,,,
7158000022,,Umpqua Dairy 2% Reduced Fat Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
7158000129,,United Dairy Farmers Chocolate Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4526 - FLAVORED MILK                 ,,,,
7158000171,,United Dairy Farmers 1% Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4526 - FLAVORED MILK                 ,,,,
7158000223,,Quality Real Cream Topping,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,061 - MILK BY-PRODUCTS,4570 - AEROSOL TOPPINGS              ,,,,
7158000248,,Smith's Small Curd Cottage Cheese,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,061 - MILK BY-PRODUCTS,4532 - COTTAGE CHEESE                ,,,,
7158000560,,United Dairy Farmers Iced Tea,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4544 - DAIRY CASE TEA NO SUGAR OR SWEETENER                   ,,,,
7158001637,,Real Caramel Cream Topping,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,061 - MILK BY-PRODUCTS,4570 - AEROSOL TOPPINGS              ,,,,
7160400320,,Coburg Half & Half,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,8296 - HALF & HALF                   ,,,,
7160400325,,Coburg Half & Half,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,8296 - HALF & HALF                   ,,,,
7181705029,,Big Red Soda,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
7182168589,,Tombstone Cheese Garlic Bread Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0023 - PIZZA/TRADITIONAL             ,,,,
7185902020,,Kaytee Sunflower Bird Food,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,097 - WILD BIRD/ANIMAL FEED,4169 - REGULAR WILD BIRD SEED        ,,,,
7185915732,,Kaytee Organic Harvest Suet,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,097 - WILD BIRD/ANIMAL FEED,4172 - SPECIALTY WILD BIRD/SUET      ,,,,
7185919201,,Kaytee Fruit Nut & Seed Bell,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,097 - WILD BIRD/ANIMAL FEED,4172 - SPECIALTY WILD BIRD/SUET      ,,,,
7185921502,,Kaytee Ultra Waste Free Bird Seed,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,097 - WILD BIRD/ANIMAL FEED,4169 - REGULAR WILD BIRD SEED        ,,,,
7185993054,,Kaytee Western Regional Wild Bird Blend,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,097 - WILD BIRD/ANIMAL FEED,4169 - REGULAR WILD BIRD SEED        ,,,,
7185994382,,Kaytee Finch Diffuser Tube Feeder,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,097 - WILD BIRD/ANIMAL FEED,4173 - BIRD FEEDERS&MISC WILD BIRD   ,,,,
7185994445,,Kaytee Wild Bird Winter Blend Bird Seed,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,097 - WILD BIRD/ANIMAL FEED,4169 - REGULAR WILD BIRD SEED        ,,,,
7185994465,,Kaytee Spring Wild Bird Food,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,097 - WILD BIRD/ANIMAL FEED,4169 - REGULAR WILD BIRD SEED        ,,,,
7192100002,,Tombstone Sausage & Mushroom Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0023 - PIZZA/TRADITIONAL             ,,,,
7192100014,,Tmst Dlx Pizza 9in,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0026 - PIZZA/SINGLE SERVE/MICROWAVE  ,,,,
7192100120,,Tombstone Half & Half Supreme & Cheese Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0023 - PIZZA/TRADITIONAL             ,,,,
7192100163,,Tombstone Oven Rising Crust 3-Meat Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0023 - PIZZA/TRADITIONAL             ,,,,
7192100173,,Tombstone Cheese Stuffed Crust 3 Meat Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0023 - PIZZA/TRADITIONAL             ,,,,
7192100201,,Tombstone Cheese Quesadilla Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0023 - PIZZA/TRADITIONAL             ,,,,
7192100229,,Tombstone Deep Dish Pepperoni Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0026 - PIZZA/SINGLE SERVE/MICROWAVE  ,,,,
7192100268,,Tombstone Cheese Garlic Dipping Bites,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0023 - PIZZA/TRADITIONAL             ,,,,
7192100269,,Tombstone Pepperoni Garlic Dipping Bites,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0023 - PIZZA/TRADITIONAL             ,,,,
7192100342,,DiGiorno Tomato Mozzarella With Pesto Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0016 - PIZZA/PREMIUM                 ,,,,
7192100520,,Tombstone BBQ Chicken Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0023 - PIZZA/TRADITIONAL             ,,,,
7192100521,,Tombstone Meatball Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0023 - PIZZA/TRADITIONAL             ,,,,
7192100523,,Tombstone Bacon Cheeseburger Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0023 - PIZZA/TRADITIONAL             ,,,,
7192100524,,Tombstone BBQ Chicken Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0023 - PIZZA/TRADITIONAL             ,,,,
7192100649,,DiGiorno Thin Crispy Crust Pepperoni Pizza,Y,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0026 - PIZZA/SINGLE SERVE/MICROWAVE  ,,,,
7192100808,,California Pizza Kitchen 5 Cheese & Tomato Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0016 - PIZZA/PREMIUM                 ,,,,
7192100833,,DiGiorno Chicken Parmesan Melt,Y,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0026 - PIZZA/SINGLE SERVE/MICROWAVE  ,,,,
7192101034,,Tombstone Double Top Pepperoni Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0023 - PIZZA/TRADITIONAL             ,,,,
7192101064,,Tombstone Double Top Sausage & Pepperoni Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0023 - PIZZA/TRADITIONAL             ,,,,
7192101571,,California Pizza Kitchen Hawaiian Recipe Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0016 - PIZZA/PREMIUM                 ,,,,
7192101786,,Tombstone 3 Cheese Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0026 - PIZZA/SINGLE SERVE/MICROWAVE  ,,,,
7192101897,,Tombstone Veggie Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0026 - PIZZA/SINGLE SERVE/MICROWAVE  ,,,,
7192102662,,DiGiorno Mushroom Medley Crispy Flatbread Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0016 - PIZZA/PREMIUM                 ,,,,
7192103736,,Tombstone Cheese & Pepperoni Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0026 - PIZZA/SINGLE SERVE/MICROWAVE  ,,,,
7192353315,,Chicken Noodle Soup Mix,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3176 - DRY SOUP                      ,,,,
7203001998,,Entenmann's Whoopie Pies,N,01 - GROCERY        ,01 - GROCERY        ,75 - COMMERCIAL BKY ,052 - BAKED SWEET GOODS,5412 - SWEET GOODS - FULL SIZE EXCEPT DONUTS                  ,,,,
7204700291,,B&B French Pepperoni Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0026 - PIZZA/SINGLE SERVE/MICROWAVE  ,,,,
7206000013,,Hiland Dairy Vitamin D Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
7206000107,,Hiland Dairy Buttermilk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4525 - BUTTERMILK                    ,,,,
7206000193,,Hiland Dairy Chocolate Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4526 - FLAVORED MILK                 ,,,,
7206000197,,Hiland Dairy 2% Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
7206000241,,Hiland Dairy Cottage Cheese,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,061 - MILK BY-PRODUCTS,4532 - COTTAGE CHEESE                ,,,,
7206000524,,Hiland Dairy Lemonade,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4543 - DAIRY CASE FRUIT DRINKS (NO JUICE CONTENT)             ,,,,
7208200400,,Judy Ann Chicken Flavored Bouillon Base,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3177 - BOUILLON                      ,,,,
7208200405,,Judy Ann Beef Flavored Bouillon Base,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3177 - BOUILLON                      ,,,,
7208200410,,Judy Ann Ham Flavored Bouillon Base,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3177 - BOUILLON                      ,,,,
7210101011,,La Victoria Medium Salsa Suprema,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,137 - AUTHENTIC HISPANIC FDS&PRODUCT,2054 - AUTHENTIC SAUCES/SALSA/PICANTE,,,,
7218056411,,Red Baron Pepperoni French Bread,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0026 - PIZZA/SINGLE SERVE/MICROWAVE  ,,,,
7218056429,,Red Baron Classics 4 Cheese Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0023 - PIZZA/TRADITIONAL             ,,,,
7218056458,,Freschetta Brick Oven Style Supreme Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0016 - PIZZA/PREMIUM                 ,,,,
7218056465,,Red Baron 4 Cheese Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0016 - PIZZA/PREMIUM                 ,,,,
7218056466,,Red Baron Pepperoni Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0016 - PIZZA/PREMIUM                 ,,,,
7218063747,,Freschetta Sauce Stuffed Crust Supreme Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0016 - PIZZA/PREMIUM                 ,,,,
7218063896,,Tony's Deep Dish Cheese Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0026 - PIZZA/SINGLE SERVE/MICROWAVE  ,,,,
7218063908,,Tony's Deep Dish Pepperoni Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0026 - PIZZA/SINGLE SERVE/MICROWAVE  ,,,,
7218063909,,Tony's Deep Dish Sausage Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0026 - PIZZA/SINGLE SERVE/MICROWAVE  ,,,,
7218063910,,Tony's Deep Dish Supreme Pizza,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0026 - PIZZA/SINGLE SERVE/MICROWAVE  ,,,,
7218073068,,Red Baron Deep Dish Meat Pizzas,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0026 - PIZZA/SINGLE SERVE/MICROWAVE  ,,,,
7218073069,,Red Baron Deep Dish Pepperoni Pizzas,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,038 - FROZEN PIZZA,0026 - PIZZA/SINGLE SERVE/MICROWAVE  ,,,,
7225003066,,Nature's Own Cranberry Orange Oatmeal Toasters,N,01 - GROCERY        ,01 - GROCERY        ,75 - COMMERCIAL BKY ,050 - BAKED BREADS                  ,2411 - FRUIT/BREAKFAST BREAD         ,,,,
7225003071,,Nature's Own Cinnamon Raisin Bread,N,01 - GROCERY        ,01 - GROCERY        ,75 - COMMERCIAL BKY ,050 - BAKED BREADS                  ,2411 - FRUIT/BREAKFAST BREAD         ,,,,
7227313917,,Kuner's Hominy,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2061 - HOMINY                        ,,,,
7227320736,,Sun Vista Garlic Pinto Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2050 - VARIETY BEANS - KIDNEY/PINTO/ETC                       ,,,,
7229000248,,Tennessee Pride Sausage Egg & Cheese Croissant 6 Count,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,046 - FROZEN BREAKFAST FOODS,0225 - FRZN BREAKFAST SANDWICHES     ,,,,
7229000260,,Tennessee Pride Bacon Egg and Cheese Biscuit,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,046 - FROZEN BREAKFAST FOODS,0225 - FRZN BREAKFAST SANDWICHES     ,,,,
7229001226,,Tennessee Pride Sausage Biscuit,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,046 - FROZEN BREAKFAST FOODS,0225 - FRZN BREAKFAST SANDWICHES     ,,,,
7229082229,,Tennessee Pride Turkey Sausage Biscuit 12 Count,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,046 - FROZEN BREAKFAST FOODS,0225 - FRZN BREAKFAST SANDWICHES     ,,,,
7239210112,,Kellogg's Special K Strawberry Snack Bites,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,020 - DOG TREATS,7195 - DOG TREATS - SNACKS           ,,,,
7273023305,,Prairie Farms Skim Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
7273025104,,Prairie Farms Buttermilk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4525 - BUTTERMILK                    ,,,,
7273026305,,Prairie Farms Chocolate Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4526 - FLAVORED MILK                 ,,,,
7273027255,,Prairie Farms Holiday Egg Nog,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
7273027346,,Prairie Farms Chocolate Cherry Flavored Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4526 - FLAVORED MILK                 ,,,,
7273032314,,Prairie Farms Non Fat Sour Cream,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,061 - MILK BY-PRODUCTS,4533 - SOUR CREAMS                   ,,,,
7273034106,,Prairie Farms Strawberry Banana Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
7273034115,,Prairie Farms Strawberry Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
7273034120,,Prairie Farms Blueberry Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
7273034125,,Prairie Farms Red Raspberry Yogurt ,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
7273034130,,Prairie Farms Apricot Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
7273034135,,Prairie Farms Pineapple Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
7273034140,,Prairie Farms Peach Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
7273034150,,Prairie Farms Cherry Vanilla Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
7273034160,,Prairie Farms Black Cherry Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
7273034165,,Prairie Farms Black Berry Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
7273034170,,Prairie Farms Peach Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8303 - YOGURT/SS LIGHT               ,,,,
7273034171,,Prairie Farms Strawberry Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8303 - YOGURT/SS LIGHT               ,,,,
7273034172,,Prairie Farms Cherry Vanilla Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8303 - YOGURT/SS LIGHT               ,,,,
7273034173,,Prairie Farms Raspberry Yogurt,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8303 - YOGURT/SS LIGHT               ,,,,
7273034174,,Prairie Farms Black Cherry Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8303 - YOGURT/SS LIGHT               ,,,,
7273034175,,Prairie Farms Mixed Berry Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8303 - YOGURT/SS LIGHT               ,,,,
7273034176,,Prairie Farms Strawberry Banana Yogurt,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8303 - YOGURT/SS LIGHT               ,,,,
7273034177,,Prairie Farms Blueberry Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8303 - YOGURT/SS LIGHT               ,,,,
7273034178,,Prairie Farms Key Lime Pie Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8303 - YOGURT/SS LIGHT               ,,,,
